,City,Var,Period,Phase,D-Type,T-Type,Start,End,Train Winter,Train Spring,Train Summer,Train Fall,Train R2,Test Winter,Test Spring,Test Summer,Test Fall,Test R2,Layers,First_neuron
0,DENVER,TMIN,24,0,0,1,195201,200502,0.7760382196023784,0.8848504256232196,0.9755120399525588,0.7847751377834741,0.9500335808470692,1.104374895496462,1.0867866109350974,1.4041200604911932,1.1435406492412028,0.9350448722510422,1,25
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6897001751700186,0.6090409648732753,0.7558418285389079,0.6733742093001481,0.9631262234688622,0.9494430388064723,1.0214085808888693,1.2235135619452258,1.2654355931772427,0.939432975153011,2,25
0,DENVER,TMIN,24,0,0,1,195201,200502,0.7825257403787478,0.8291247035402205,0.8465170763292728,0.714502367755391,0.9538450737102313,1.062889800400078,0.8342600214471548,1.250812765288788,1.2824198893622452,0.9402181873623907,4,25
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6753102645155021,0.6577935285686346,0.7858611379362684,0.7416154830537546,0.9617678790849933,0.8731300412517996,1.0147397406164576,1.4314594509122636,1.3180349903650848,0.9406036136008304,6,25
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6729002493662919,0.6420524549774078,0.7524441009803867,0.7390325431552696,0.9626085243336419,0.815988701893596,1.1144220120368207,1.194978316762547,1.3765077415816769,0.9431986713535432,8,25
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6636188129021987,0.6943728467220316,0.7774235893405314,0.7793623180509868,0.9607693920921828,0.924592203483782,0.9816768903938358,1.1424847640762072,1.32729970205259,0.9474279661949353,10,25
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6959137758776611,0.7271594535178926,0.8752819789513385,0.7682815283959766,0.9604884412427599,0.9384403236883836,1.2699806921832442,1.2554977989688396,1.3642965031110013,0.9391997054060724,1,50
0,DENVER,TMIN,24,0,0,1,195201,200502,0.7906465698808779,0.7248568267338279,0.8876134175821591,0.7145247735146866,0.955062119693773,0.9667542685089913,0.7685830514678722,1.4039786872263254,1.2179443410219555,0.943566967047637,2,50
0,DENVER,TMIN,24,0,0,1,195201,200502,0.6847518205517907,0.6580935555161228,0.7026735499568768,0.6599130779992591,0.9637292789713641,0.9183580744694778,0.8722143741053511,1.2077111688711566,1.3128057360237382,0.9470334710224457,4,50
0,DENVER,TMIN,24,0,0,1,195201,200502,0.7030899651314225,0.6805888939125176,0.7422377466224904,0.6677509505163098,0.9643049806324586,0.813734691209833,1.0734546213820058,1.2313670528813756,1.357363231687846,0.941505716297721,6,50
