,City,Var,Phase,Period,Dtype,Ttype,Mean Obs,Mean Pred,Mean O-P,Mean abs(O-P),StdD Obs,StdD Pred,StdD O-P,StdD abs(O-P),abs(O-P)/Std,Month
27,DENVER,TMIN,0,2,0,1,34.43636363636363,37.221298946033826,-2.784935309670188,4.322775885842063,2.9987258798291148,4.024041246680735,4.906800591345175,3.5977420978040704,1.4415375259603256,4
28,DENVER,TMIN,0,2,0,1,44.063636363636355,47.279895505038176,-3.2162591414018107,4.463155364990234,2.355557937868054,4.279177816831937,4.533341022835024,3.2860957152172894,1.894733851899947,5
29,DENVER,TMIN,0,2,0,1,52.863636363636346,53.89045708396218,-1.0268207203258164,3.6637929881702753,2.6866862169376664,3.540100674568253,4.273488064004828,2.3800474934034037,1.3636847373811791,6
30,DENVER,TMIN,0,2,0,1,58.97636363636362,56.015829398415306,2.9605342379483313,3.8038180958140986,2.0804169486270494,2.900994060059597,3.764697028182658,2.891892108719426,1.828392187597006,7
31,DENVER,TMIN,0,2,0,1,57.36000000000001,56.00900018865412,1.3509998113458803,2.6623295454545444,1.9807966971790807,2.776633421358769,3.2017427908715574,2.211537826070497,1.3440700649622739,8
32,DENVER,TMIN,0,2,0,1,48.152727272727276,50.76424428766424,-2.6115170149369678,4.260879114324397,2.6463709984201866,4.398238869207303,4.923546091968614,3.5631906648213922,1.610083815484688,9
33,DENVER,TMIN,0,2,0,1,36.83272727272727,36.77623176574707,0.05649550698020243,4.753135036121716,2.601997419750945,5.962019039481711,6.122624796734583,3.805143464892547,1.826725499434458,10
34,DENVER,TMIN,0,2,0,1,25.2309090909091,26.059801032326437,-0.8288919414173472,3.6577159465443003,2.8789062176634044,4.100954428116884,5.176126513427673,3.723630997885392,1.2705227853906955,11
35,DENVER,TMIN,0,2,0,1,18.541818181818183,20.540802244706587,-1.9989840628884057,4.088323877507991,3.9678658742401565,2.732087629223211,4.872612702585553,3.28456584104012,1.0303583858642655,12
36,DENVER,TMIN,0,3,0,1,17.200000000000003,17.38213022405451,-0.18213022405450993,3.1784243358265276,4.531699051823311,2.059075188291964,4.336976900457224,2.9246695447775624,0.7013758635511557,1
37,DENVER,TMIN,0,3,0,1,20.558181818181822,20.09508642716841,0.4630953910134055,3.1452916578813026,3.8864765967004535,2.311887318499502,4.050228075651678,2.558655021907853,0.8092912898411885,2
38,DENVER,TMIN,0,3,0,1,26.061111111111106,26.51964862258346,-0.4585375114723488,2.5871612760755758,3.3123791066108272,2.491533126499121,3.244040167157643,1.979476259581734,0.7810583247890116,3
39,DENVER,TMIN,0,3,0,1,34.43636363636363,35.851969736272636,-1.415606099909003,3.081726552789862,2.9987258798291148,2.8374353582215717,3.849692430863573,2.6810954521721073,1.0276786462940979,4
40,DENVER,TMIN,0,3,0,1,44.063636363636355,47.125468930331145,-3.0618325666947794,3.925718730579722,2.355557937868054,3.2984912037726315,3.8767447363267054,2.9800863703958838,1.666577020870382,5
41,DENVER,TMIN,0,3,0,1,52.863636363636346,55.251909290660514,-2.388272927024148,3.261626392711293,2.6866862169376664,2.8573457378341534,3.34818166260911,2.4868824404925562,1.213996026833738,6
42,DENVER,TMIN,0,3,0,1,58.97636363636362,56.63596600619229,2.340397630171342,3.2782244734330606,2.0804169486270494,2.6854077689354288,3.5556309186281263,2.697338886458008,1.57575358900844,7
43,DENVER,TMIN,0,3,0,1,57.36000000000001,55.17449826327237,2.1855017367276277,3.1431842318448147,1.9807966971790807,2.68640308274522,3.3145179447732835,2.4058961796117013,1.5868282879919626,8
44,DENVER,TMIN,0,3,0,1,48.152727272727276,49.17415299849077,-1.0214257257634942,3.3808434781161223,2.6463709984201866,4.047206823634472,4.2669459797892255,2.7618269102404986,1.2775394984808994,9
45,DENVER,TMIN,0,3,0,1,36.83272727272727,36.29175588434393,0.5409713883833452,4.550722781094638,2.601997419750945,4.952546691987472,5.695228946645554,3.4119089922393235,1.7489343942278848,10
46,DENVER,TMIN,0,3,0,1,25.2309090909091,23.893627964366566,1.3372811265425257,3.5758560111305933,2.8789062176634044,3.4558996760277765,4.4546154965410505,2.939642712410816,1.2420883977362942,11
47,DENVER,TMIN,0,3,0,1,18.541818181818183,18.60353745547208,-0.06171927365389704,3.3718788042935453,3.9678658742401565,1.9755841240478864,4.448732095287712,2.8661791403559276,0.8497965685241963,12
48,DENVER,TMIN,0,4,0,1,17.200000000000003,17.839975062283603,-0.6399750622836027,3.1946486421064906,4.531699051823311,1.9888796702118157,4.336809226386479,2.9715805674839104,0.7049560453095703,1
49,DENVER,TMIN,0,4,0,1,20.558181818181822,20.257528322393245,0.30065349578857425,3.06227237701416,3.8864765967004535,2.1702142219887053,3.959305833223481,2.493391144296705,0.7879302244130255,2
50,DENVER,TMIN,0,4,0,1,26.061111111111106,26.286795368901007,-0.22568425778989437,2.5135103861490893,3.3123791066108272,2.291335003168244,3.043927301411497,1.6971890906605451,0.7588232823750879,3
51,DENVER,TMIN,0,4,0,1,34.4574074074074,34.665730794270836,-0.2083233868634264,2.5755741543240016,3.02278154122686,2.4368095395017155,3.3361867455526717,2.1013365564975275,0.852054347691514,4
52,DENVER,TMIN,0,4,0,1,44.063636363636355,43.935057414661756,0.12857894897460936,2.5594371310147377,2.355557937868054,2.6948349432363474,3.131295516092199,1.7747738687933245,1.0865524001210554,5
53,DENVER,TMIN,0,4,0,1,52.863636363636346,53.82609433260831,-0.9624579689719452,2.722941533868964,2.6866862169376664,2.989111220837991,3.440187032665924,2.286187183489226,1.013494436641962,6
54,DENVER,TMIN,0,4,0,1,58.97636363636362,57.636272222345525,1.3400914140181106,2.4334979802911927,2.0804169486270494,2.4355831679024016,3.1956724620709536,2.4514988082225364,1.1697164752946065,7
55,DENVER,TMIN,0,4,0,1,57.36000000000001,55.241450569846414,2.1185494301535863,2.989681715531783,1.9807966971790807,2.4273222687944145,3.113156658593766,2.27142970803416,1.509332946581287,8
56,DENVER,TMIN,0,4,0,1,48.152727272727276,48.224632193825464,-0.07190492109818881,2.733329842307352,2.6463709984201866,2.8673695117676004,3.4688329636670594,2.104429283968539,1.0328596572208044,9
57,DENVER,TMIN,0,4,0,1,36.83272727272727,36.06372413635254,0.7690031363747336,3.6013938557017937,2.601997419750945,3.2471238680790444,4.393560969424814,2.587560907007556,1.3840881733259012,10
58,DENVER,TMIN,0,4,0,1,25.2309090909091,24.282663241299716,0.9482458496093747,3.005725208629262,2.8789062176634044,2.783089274401784,3.9666547929344373,2.72919114385592,1.0440511018343581,11
59,DENVER,TMIN,0,4,0,1,18.541818181818183,18.732277159257368,-0.19045897743918647,3.1434736009077597,3.9678658742401565,1.7189251956843814,4.12451307012405,2.6427521232268383,0.7922328275548711,12
60,DENVER,TMIN,0,5,0,1,17.200000000000003,17.48637556596236,-0.28637556596235797,3.135859146118165,4.531699051823311,2.0200546998464803,4.396302339067162,3.0651733102385186,0.6919830973454569,1
61,DENVER,TMIN,0,5,0,1,20.558181818181822,19.905161320079458,0.6530204981023618,2.9933048803156077,3.8864765967004535,2.2561944474889946,3.8436658614950474,2.4662324066070953,0.7701847176583716,2
62,DENVER,TMIN,0,5,0,1,26.061111111111106,25.848745699282045,0.2123654118290654,2.6695750907615396,3.3123791066108272,2.4000652604781125,3.2507931754088837,1.8309861711819413,0.8059388750018429,3
63,DENVER,TMIN,0,5,0,1,34.4574074074074,34.52435610029433,-0.06694869288691815,2.529654658282245,3.02278154122686,2.5935696956234726,3.3140306217533566,2.1136400444893555,0.8368632082011229,4
64,DENVER,TMIN,0,5,0,1,44.13333333333333,43.83636524059154,0.2969680927417897,2.5725629877161094,2.3197267243086417,2.763474925497169,3.0728274123743606,1.670081600294484,1.1089939865579734,5
65,DENVER,TMIN,0,5,0,1,52.863636363636346,53.82444811734286,-0.9608117537064979,2.450441936146129,2.6866862169376664,2.795570776908401,3.1190730690964275,2.1337779600008635,0.9120685254190894,6
66,DENVER,TMIN,0,5,0,1,58.97636363636362,58.19902080189098,0.7773428344726563,2.2945573009144185,2.0804169486270494,2.2945498479814805,3.0897365245803834,2.1907602851756462,1.1029314592099861,7
67,DENVER,TMIN,0,5,0,1,57.36000000000001,56.20132557262074,1.1586744273792609,2.254591036709871,1.9807966971790807,2.2981467663672284,2.7384926153415186,1.9207852857470125,1.1382243518078914,8
68,DENVER,TMIN,0,5,0,1,48.152727272727276,48.33400115966797,-0.18127388694069593,2.659421469948509,2.6463709984201866,2.6727368762915145,3.457410685978495,2.1871584765418564,1.0049314595482315,9
69,DENVER,TMIN,0,5,0,1,36.83272727272727,36.319216364080255,0.5135109086470171,3.495702015269886,2.601997419750945,2.962626321672517,4.107960515792164,2.1674151972738023,1.3434686709276151,10
70,DENVER,TMIN,0,5,0,1,25.2309090909091,24.471265550093218,0.7596435408158736,2.953064186789773,2.8789062176634044,2.7436949467017246,4.006172414213958,2.784794700356582,1.0257590777606354,11
71,DENVER,TMIN,0,5,0,1,18.541818181818183,18.380954187566584,0.16086399425159834,2.99398236361417,3.9678658742401565,1.735751840702983,3.987389720985709,2.606857133581932,0.7545573511069135,12
72,DENVER,TMIN,0,6,0,1,17.200000000000003,16.748354478315875,0.45164552168412647,3.1532239046963784,4.531699051823311,1.784685651554253,4.289326878076808,2.911896102527974,0.6958149401884248,1
73,DENVER,TMIN,0,6,0,1,20.558181818181822,19.28900879946622,1.2691730187155985,3.1044194550947704,3.8864765967004535,2.6591742861986902,3.8141414703753993,2.5243640868858264,0.7987747714035806,2
74,DENVER,TMIN,0,6,0,1,26.061111111111106,25.18040692364728,0.8807041874638308,3.24786139594184,3.3123791066108272,3.193684537282236,3.945080555460657,2.367762924068815,0.9805222444072833,3
75,DENVER,TMIN,0,6,0,1,34.4574074074074,34.72398775595206,-0.26658034854465107,2.993795472604259,3.02278154122686,3.5526638391852656,4.138053314410484,2.839713046451455,0.9904107960739906,4
76,DENVER,TMIN,0,6,0,1,44.13333333333333,45.18842047232169,-1.0550871389883536,2.9582508793583626,2.3197267243086417,3.441935641837004,3.38172972759989,1.9115288659420864,1.2752583519250626,5
77,DENVER,TMIN,0,6,0,1,52.877777777777766,55.607607241030095,-2.7298294632523152,3.4811759666160302,2.709846940373491,2.872961115393032,3.329513601127895,2.5161467021281863,1.2846393332223514,6
78,DENVER,TMIN,0,6,0,1,58.97636363636362,60.51091183749112,-1.534548201127486,3.015840870250354,2.0804169486270494,2.3449308357755565,3.170888461587032,1.7858478006087235,1.4496329075960606,7
79,DENVER,TMIN,0,6,0,1,57.36000000000001,58.43442077636719,-1.0744207763671876,2.4658292735706664,1.9807966971790807,2.6339853889520106,3.019147896466084,2.024376204907418,1.2448674198025154,8
80,DENVER,TMIN,0,6,0,1,48.152727272727276,50.06719991510565,-1.914472642378374,3.679891815185546,2.6463709984201866,3.7727209977109726,4.325359067930634,2.9409924394937823,1.3905426780229773,9
81,DENVER,TMIN,0,6,0,1,36.83272727272727,37.85802390358665,-1.025296630859375,4.061161193847655,2.601997419750945,4.298615474135791,4.925756696544717,2.921527471641546,1.5607860188563816,10
82,DENVER,TMIN,0,6,0,1,25.2309090909091,24.323956402865324,0.906952688043768,3.5429222869873036,2.8789062176634044,3.611640019754245,4.708132244999156,3.1968041487501067,1.2306487322337412,11
83,DENVER,TMIN,0,6,0,1,18.541818181818183,17.894217664545234,0.6476005172729496,3.206042997186834,3.9678658742401565,1.9922946357384683,4.201641769096471,2.7589650574786146,0.8080018576234735,12
84,DENVER,TMIN,0,7,0,1,17.200000000000003,17.114991742914373,0.0850082570856268,3.1185060362382373,4.531699051823311,1.5829289441161134,4.238379875177186,2.8400792633536294,0.6881538249949584,1
85,DENVER,TMIN,0,7,0,1,20.558181818181822,19.651845065030184,0.9063367531516339,2.9113064020330253,3.8864765967004535,2.0990095411327356,3.6005152567857324,2.273258878189554,0.7490863072492628,2
86,DENVER,TMIN,0,7,0,1,26.061111111111106,25.883542555349845,0.17756855576126665,2.8094886144002293,3.3123791066108272,2.574140484281341,3.5323096711761095,2.1135709237766234,0.8481784614548099,3
87,DENVER,TMIN,0,7,0,1,34.4574074074074,34.744719434667516,-0.2873120272601097,2.6905603550098562,3.02278154122686,2.846896164062887,3.432715539751744,2.1194196354694914,0.8900942123385587,4
88,DENVER,TMIN,0,7,0,1,44.13333333333333,44.5532016047725,-0.4198682714391637,2.4714620236997256,2.3197267243086417,3.157918651690997,2.9891425686330675,1.700357817666131,1.065410851114933,5
89,DENVER,TMIN,0,7,0,1,52.877777777777766,54.52794569510001,-1.6501679173222288,2.8883561452229825,2.709846940373491,2.8221963803522487,3.2405825583286534,2.1853601673697054,1.0658742758455901,6
90,DENVER,TMIN,0,7,0,1,59.03333333333333,59.62203880592629,-0.5887054725929542,2.677774104365597,2.0561917537773287,2.350946000638408,3.2022484483479268,1.817069694266076,1.3022978520589774,7
91,DENVER,TMIN,0,7,0,1,57.36000000000001,57.70795662619851,-0.3479566261985087,2.1933709161931807,1.9807966971790807,2.4527888960823625,2.729905117948348,1.6357663655068293,1.1073175350690125,8
92,DENVER,TMIN,0,7,0,1,48.152727272727276,49.49804097955877,-1.345313706831499,3.0011587940562863,2.6463709984201866,3.1092092490808074,3.575432304706252,2.3352412453082816,1.134065781346568,9
93,DENVER,TMIN,0,7,0,1,36.83272727272727,36.853939125754614,-0.021211853027343738,3.5508811534534788,2.601997419750945,3.3660847031654737,4.3510897475093255,2.467830585867155,1.3646751247713989,10
94,DENVER,TMIN,0,7,0,1,25.2309090909091,24.732588507912375,0.4983205829967153,3.2744230027632275,2.8789062176634044,3.1782633514100644,4.383920209542467,2.924257116580305,1.1373843936537935,11
95,DENVER,TMIN,0,7,0,1,18.541818181818183,18.33213445490057,0.20968372691761397,3.0393864995783026,3.9678658742401565,1.9624942951689335,4.0256006026283,2.615587834485031,0.7660003124879676,12
96,DENVER,TMIN,0,8,0,1,17.200000000000003,17.015442657470704,0.18455734252929698,3.016297760009766,4.531699051823311,2.0360812902261904,4.116397459847469,2.7772082389080546,0.6655997508917039,1
97,DENVER,TMIN,0,8,0,1,20.558181818181822,19.699754784323954,0.8584270338578661,2.8968790990656075,3.8864765967004535,1.9306348048074895,3.5985576480923864,2.2699881346598185,0.7453741266639825,2
98,DENVER,TMIN,0,8,0,1,26.061111111111106,25.600998101411044,0.46011300970006874,2.694485819781269,3.3123791066108272,2.147899465829473,3.346064688743692,2.003648557836905,0.8134593695521233,3
99,DENVER,TMIN,0,8,0,1,34.4574074074074,34.24028605001944,0.21712135738796612,2.451816862600821,3.02278154122686,2.662604707419758,3.140372834610327,1.9455446560893965,0.8111128208112913,4
100,DENVER,TMIN,0,8,0,1,44.13333333333333,44.24787351820204,-0.11454018486870654,2.2735561794704866,2.3197267243086417,2.9204268827014266,2.852050299978421,1.6973422791607058,0.9800965586358387,5
101,DENVER,TMIN,0,8,0,1,52.877777777777766,54.25294459307635,-1.3751668152985739,2.5477575372766563,2.709846940373491,2.5763824461421994,2.953619343974303,2.0092511953756134,0.9401850338180008,6
102,DENVER,TMIN,0,8,0,1,59.03333333333333,59.84052905329951,-0.8071957199661819,2.1209096696641714,2.0561917537773287,1.8300616492022825,2.526416336946572,1.569556465945633,1.031474650050489,7
103,DENVER,TMIN,0,8,0,1,57.40740740740742,58.66334597269694,-1.2559385652895332,2.037138098257558,1.9676489037036016,1.8580676426275742,2.2508356233597375,1.5637046950950872,1.0353158505174174,8
104,DENVER,TMIN,0,8,0,1,48.152727272727276,50.095604567094284,-1.9428772943670103,2.696532939564099,2.6463709984201866,2.306814741951273,2.8905612261874243,2.189537887575559,1.0189549920150491,9
105,DENVER,TMIN,0,8,0,1,36.83272727272727,37.080317826704544,-0.24759055397727273,2.701374761408024,2.601997419750945,2.3786660644607385,3.5197946231899344,2.240273948510098,1.0381927133757847,10
106,DENVER,TMIN,0,8,0,1,25.2309090909091,24.727728965065698,0.5031801258433949,3.1336497636274863,2.8789062176634044,3.0773019645908155,4.260421800676065,2.8995628295976767,1.0884862259149375,11
107,DENVER,TMIN,0,8,0,1,18.541818181818183,18.15495667891069,0.3868615029074932,3.139810992154208,3.9678658742401565,2.305579427326984,4.1854252767929365,2.762108219076979,0.7913097598732416,12
108,DENVER,TMIN,0,9,0,1,17.200000000000003,16.933650016784668,0.2663499832153321,3.057200736999512,4.531699051823311,1.8060398274643483,4.256920655602047,2.945177462664202,0.6746257202956714,1
109,DENVER,TMIN,0,9,0,1,20.558181818181822,19.658031793074173,0.9001500251076441,2.962274124839089,3.8864765967004535,1.8643529897015847,3.636011599028995,2.2601518018598536,0.7622004278512844,2
110,DENVER,TMIN,0,9,0,1,26.061111111111106,25.60587547443531,0.45523563667579936,2.3463053032203955,3.3123791066108272,1.8510619119230964,2.9454208116594702,1.8104237398600969,0.7083444339259516,3
111,DENVER,TMIN,0,9,0,1,34.4574074074074,34.080220716970935,0.3771866904364687,2.2104425430297847,3.02278154122686,2.333386825436772,2.944537781498504,1.9588289628281832,0.7312610960739921,4
112,DENVER,TMIN,0,9,0,1,44.13333333333333,43.55421574910482,0.5791175842285157,2.084165700276693,2.3197267243086417,2.611335674255473,2.5788320089498233,1.6019910822226922,0.8984531145141013,5
113,DENVER,TMIN,0,9,0,1,52.877777777777766,53.24889762313278,-0.3711198453549978,2.2849612624556923,2.709846940373491,2.330184083745096,2.8284923723070934,1.6796247818856924,0.8432067613902807,6
114,DENVER,TMIN,0,9,0,1,59.03333333333333,58.8562407316985,0.17709260163483803,1.7210881268536609,2.0561917537773287,1.631066786280073,2.195387813507375,1.354122341915854,0.8370270543551858,7
115,DENVER,TMIN,0,9,0,1,57.40740740740742,57.411310266565394,-0.003902859157986243,1.7245218912760412,1.9676489037036016,1.8117539674236014,2.2194536228022628,1.3769173540650925,0.8764378075936539,8
116,DENVER,TMIN,0,9,0,1,48.15555555555556,48.926720725165474,-0.7711651696099174,2.3158765863489226,2.6711361914846483,2.2903184669054526,2.84132697696374,1.7929241408920757,0.8670005646779588,9
117,DENVER,TMIN,0,9,0,1,36.83272727272727,36.30342684659091,0.5293004261363637,2.7948208340731533,2.601997419750945,2.040789922392603,3.546809032052729,2.2157457664849254,1.0741059206510146,10
118,DENVER,TMIN,0,9,0,1,25.2309090909091,24.237063217163087,0.993845873746005,2.7642373726584695,2.8789062176634044,2.1704604617586423,3.523233503364605,2.374170765560494,0.9601693016947238,11
119,DENVER,TMIN,0,9,0,1,18.541818181818183,18.075395462729713,0.46642271908846816,3.1471039893410415,3.9678658742401565,1.9962421471302023,4.182556434937073,2.76182573377134,0.7931477749216282,12
120,DENVER,TMIN,0,10,0,1,17.200000000000003,18.13895624334162,-0.9389562433416193,3.247669414173474,4.531699051823311,1.7912091895531659,4.319773701775226,2.9691298832630215,0.7166560217335676,1
121,DENVER,TMIN,0,10,0,1,20.558181818181822,21.11326744773171,-0.5550856295498934,2.50312871759588,3.8864765967004535,1.7816214185143735,3.3819189551845064,2.317222002224089,0.6440611837778696,2
122,DENVER,TMIN,0,10,0,1,26.061111111111106,26.813740942213272,-0.7526298311021592,2.3237623779862018,3.3123791066108272,1.7702882752496671,2.9374179060877608,1.924527844936417,0.7015387741543382,3
123,DENVER,TMIN,0,10,0,1,34.4574074074074,34.95469729105631,-0.4972898836489082,2.2797419230143228,3.02278154122686,2.159665420256646,2.8926710580563824,1.8232457356658152,0.754186795149292,4
124,DENVER,TMIN,0,10,0,1,44.13333333333333,44.08184885095667,0.05148448237666382,1.9679569668240018,2.3197267243086417,2.5607213051750164,2.581087191966909,1.648873677620457,0.8483572423430698,5
125,DENVER,TMIN,0,10,0,1,52.877777777777766,53.66264406840006,-0.7848662906222865,2.10252571105957,2.709846940373491,2.0474926788016314,2.539613457122765,1.6041360129902853,0.7758835673463478,6
126,DENVER,TMIN,0,10,0,1,59.03333333333333,58.84157442163538,0.19175891169795292,1.5852521119294347,2.0561917537773287,1.5053762072970023,2.1182250635400197,1.401393196471508,0.7709651150079977,7
127,DENVER,TMIN,0,10,0,1,57.40740740740742,57.342727731775355,0.06467967563205282,1.5760276088008172,1.9676489037036016,1.6222594998624904,2.081367114441839,1.3437347561789792,0.8009699321023906,8
128,DENVER,TMIN,0,10,0,1,48.15555555555556,49.11960248593931,-0.9640469303837528,2.2647584420663343,2.6711361914846483,2.0420425934074546,2.885099736504555,2.011172721036235,0.8478633359415326,9
129,DENVER,TMIN,0,10,0,1,36.71666666666666,36.813050199438024,-0.09638353277135779,2.379274912233705,2.4785685156542376,1.9779305063060553,3.1576196139356,2.0523808667392087,0.9599391330950062,10
130,DENVER,TMIN,0,10,0,1,25.2309090909091,25.458146702159535,-0.2272376112504439,2.410559033480559,2.8789062176634044,1.947399660121218,3.2667644375902127,2.192245628607318,0.8373176655393213,11
131,DENVER,TMIN,0,10,0,1,18.541818181818183,19.11725104938854,-0.5754328675703566,2.862791557312012,3.9678658742401565,1.7596034706298715,3.924889745707096,2.719314066244104,0.7214940343365902,12
132,DENVER,TMIN,0,11,0,1,17.200000000000003,17.374942137978294,-0.17494213797829367,3.0858164111050703,4.531699051823311,1.6614745729955935,4.286738047104381,2.9510495532045407,0.680940277767012,1
133,DENVER,TMIN,0,11,0,1,20.558181818181822,20.533544488386674,0.024637329795143874,2.7211250270496716,3.8864765967004535,1.7467505318263805,3.6041979078002213,2.334356146258438,0.7001521710846931,2
134,DENVER,TMIN,0,11,0,1,26.061111111111106,26.33764143343325,-0.2765303223221391,2.2122374004787866,3.3123791066108272,1.9001066077238868,3.0525584086958144,2.0999263886790462,0.6678696276231232,3
135,DENVER,TMIN,0,11,0,1,34.4574074074074,34.22715257715296,0.23025483025444832,2.173962232801649,3.02278154122686,2.078148012835999,2.8626267511026855,1.8529343806362866,0.7191926386844683,4
136,DENVER,TMIN,0,11,0,1,44.13333333333333,43.27589727331091,0.8574360600224248,2.076616555673105,2.3197267243086417,2.349207461285047,2.391098505025363,1.439694112010851,0.8951987895436295,5
137,DENVER,TMIN,0,11,0,1,52.877777777777766,52.68234111644603,0.19543666133174267,2.087436958595558,2.709846940373491,2.234189925749518,2.5451866851927063,1.4412783913031173,0.7703154475240775,6
138,DENVER,TMIN,0,11,0,1,59.03333333333333,57.49343455279315,1.539898780540184,2.1523024241129556,2.0561917537773287,1.8420167921935806,2.2805570233034422,1.7021046595969502,1.046742075567158,7
