,City,Var,Phase,Period,Dtype,End,Start,Ttype,Mean Obs,Mean Pred,Mean O-P,Mean abs(O-P),StdD Obs,StdD Pred,StdD O-P,StdD abs(O-P),abs(O-P)/Std,Month
0,DENVER,TMIN,0,0,0,201812,200503,2,17.692307692307693,27.238689936124363,-9.54638224381667,10.680387188838077,3.8928270657842696,7.779520572029523,8.78734428025848,7.236623860255316,2.7436068975970165,1
1,DENVER,TMIN,0,0,0,201812,200503,2,18.792307692307695,25.214359796964207,-6.422052104656514,8.485513907212477,4.060882814212843,5.493148533746598,6.7220377156688915,3.4440042484614826,2.089573695038353,2
2,DENVER,TMIN,0,0,0,201812,200503,2,28.007142857142856,27.97246183667864,0.034681020464215555,3.0000170843941816,2.6522745784628783,4.5705222150401745,4.466886740825064,3.203428532909851,1.1311110503999313,3
3,DENVER,TMIN,0,0,0,201812,200503,2,33.72857142857143,35.136243275233674,-1.407671846662249,2.3546286446707585,2.3975720319422416,2.541068171516572,2.8448645411088394,2.0631193890376407,0.9820888020466708,4
4,DENVER,TMIN,0,0,0,201812,200503,2,42.95,41.43383598327637,1.5161640167236325,2.741685104370117,2.1827117925257027,2.5967315276217326,3.489675140084306,2.560929055881378,1.2560912135805176,5
5,DENVER,TMIN,0,0,0,201812,200503,2,53.90000000000001,44.740361894880024,9.159638105119978,9.159638105119978,2.3713027902562183,3.240405302353831,4.545326872077919,4.545326872077919,3.86270287487423,6
6,DENVER,TMIN,0,0,0,201812,200503,2,59.81428571428571,47.300763266427175,12.513522447858538,12.513522447858538,1.6166713870253206,3.8285604373278552,3.466278194513092,3.466278194513092,7.740300563420901,7
7,DENVER,TMIN,0,0,0,201812,200503,2,57.199999999999996,48.176045826503206,9.023954173496792,9.023954173496792,1.4837582220626313,5.781187544858598,5.762676082179359,5.762676082179359,6.08182252291228,8
8,DENVER,TMIN,0,0,0,201812,200503,2,49.121428571428574,47.42471054622105,1.6967180252075202,4.219740922110422,2.55348286175465,6.8972547405555105,7.102127291394303,5.862132044046065,1.652543271510656,9
9,DENVER,TMIN,0,0,0,201812,200503,2,36.75,44.57664353506906,-7.826643535069057,11.06051161629813,3.1161490040408224,8.282290627736792,9.981587834895311,5.818520096840012,3.549416796807716,10
10,DENVER,TMIN,0,0,0,201812,200503,2,26.900000000000002,41.17831529889788,-14.278315298897878,14.684668132237025,2.2712246781112473,8.313062347679088,8.079755773881088,7.253133160883446,6.465528608314,11
11,DENVER,TMIN,0,0,0,201812,200503,2,16.62857142857143,36.521168436322895,-19.892597007751466,20.13407323019845,3.1416381252286376,8.766790699376966,9.45330195861178,8.885714919518225,6.408781797150224,12
12,DENVER,TMIN,0,1,0,201812,200504,2,17.692307692307693,18.030570837167595,-0.3382631448599007,3.225627253605769,3.8928270657842696,2.1213355403205423,4.136679077077353,2.4422006047878764,0.8286078983464725,1
