,City,Var,Phase,Period,Dtype,End,Start,Ttype,Mean Obs,Mean Pred,Mean O-P,Mean abs(O-P),StdD Obs,StdD Pred,StdD O-P,StdD abs(O-P),abs(O-P)/Std,Month
11,DENVER,TMIN,4,0,0,201812,200504,2,16.62857142857143,23.99971035548619,-7.371138926914761,7.371138926914761,3.1416381252286376,4.151305191903453,5.6895733630932614,5.6895733630932614,2.346272432754589,12
12,DENVER,TMIN,4,1,0,201812,200505,2,17.692307692307693,21.82390257028433,-4.131594877976637,5.641218185424805,3.8928270657842696,3.917217013840652,6.177198320752265,4.709041712394657,1.4491314641248505,1
13,DENVER,TMIN,4,1,0,201812,200505,2,18.792307692307695,22.07959453876202,-3.287286846454327,4.243410844069261,4.060882814212843,3.4931921656578107,3.9307169660596166,2.7659052203907635,1.0449478692705882,2
14,DENVER,TMIN,4,1,0,201812,200505,2,28.069230769230767,24.99240801884578,3.076822750384991,3.675706980778621,2.7499650347427487,3.456528520138362,2.7511004383200626,1.78537710849239,1.3366377151491575,3
15,DENVER,TMIN,4,1,0,201812,200505,2,33.76153846153846,32.187010544996994,1.5745279165414663,3.057926588792068,2.492167216680581,3.381298913441061,3.4459967177891033,2.104867797432284,1.2270150126061947,4
16,DENVER,TMIN,4,1,0,201812,200505,2,42.95,45.27114677429199,-2.3211467742919925,3.298125839233399,2.1827117925257027,3.5485239692336634,3.2418125274064513,2.1440932486621467,1.5110221379328355,5
17,DENVER,TMIN,4,1,0,201812,200505,2,53.90000000000001,54.48331996372768,-0.583319963727679,3.83306862967355,2.3713027902562183,3.608013281483451,4.67851102694461,2.5361980847215917,1.6164399778146379,6
18,DENVER,TMIN,4,1,0,201812,200505,2,59.81428571428571,56.825422286987305,2.9888634272984094,3.2303915296282084,1.6166713870253206,3.130461301367734,3.010816506587158,2.7289820672701466,1.9981744933162557,7
19,DENVER,TMIN,4,1,0,201812,200505,2,57.199999999999996,54.59916714259556,2.6008328574044364,3.2987888336181634,1.4837582220626313,2.6153786033378172,2.9062027257692167,2.0028963383713654,2.223265748130033,8
20,DENVER,TMIN,4,1,0,201812,200505,2,49.121428571428574,49.4869065965925,-0.3654780251639223,3.751384462629045,2.55348286175465,2.955416072489499,4.499612053436259,2.2879997211958325,1.469124590110327,9
21,DENVER,TMIN,4,1,0,201812,200505,2,36.75,42.235417229788645,-5.485417229788644,6.571244103567941,3.1161490040408224,4.778624859561931,5.63794805020704,4.205707664274947,2.1087708241957532,10
22,DENVER,TMIN,4,1,0,201812,200505,2,26.900000000000002,33.00626700265067,-6.106267002650668,6.569630323137555,2.2712246781112473,4.62807576683111,5.006644394532681,4.329102793549886,2.8925497272250786,11
23,DENVER,TMIN,4,1,0,201812,200505,2,16.62857142857143,24.537438528878347,-7.908867100306921,8.338156291416713,3.1416381252286376,4.618958572088756,5.983163798224788,5.3185584806425386,2.654079164770096,12
24,DENVER,TMIN,4,2,0,201812,200506,2,17.692307692307693,21.362028928903435,-3.6697212365957403,5.787243402921236,3.8928270657842696,4.242252768163938,6.3510230479019985,4.317566886235926,1.4866428189908065,1
25,DENVER,TMIN,4,2,0,201812,200506,2,18.792307692307695,22.810937881469727,-4.018630189162034,4.772019459651067,4.060882814212843,3.4368093090762857,3.866274886797949,2.788082127031087,1.175118731067365,2
26,DENVER,TMIN,4,2,0,201812,200506,2,28.069230769230767,26.026701853825497,2.0425289154052733,2.8591537182147686,2.7499650347427487,3.394499874034057,2.84365827746978,1.9364883553479335,1.0397054806488601,3
27,DENVER,TMIN,4,2,0,201812,200506,2,33.76153846153846,32.88587130033053,0.8756671612079325,2.661392798790565,2.492167216680581,3.4821259782111156,3.3677647990301276,2.121148164319761,1.067902980577436,4
28,DENVER,TMIN,4,2,0,201812,200506,2,42.95384615384616,44.38795676598182,-1.4341106121356673,3.654090940035307,2.2717890837455923,4.538651346877879,4.496427924074849,2.825039429873754,1.6084639926214703,5
29,DENVER,TMIN,4,2,0,201812,200506,2,53.90000000000001,53.371131896972656,0.5288681030273433,4.330067552839007,2.3713027902562183,4.6343969105841385,5.8691596088788796,3.815297942836346,1.826028953633182,6
30,DENVER,TMIN,4,2,0,201812,200506,2,59.81428571428571,55.876232964651926,3.938052749633789,4.119984926496233,1.6166713870253206,3.8046437357437335,3.7922977282458876,3.578091004522201,2.5484368434806135,7
31,DENVER,TMIN,4,2,0,201812,200506,2,57.199999999999996,53.09636633736746,4.103633662632533,4.388835906982422,1.4837582220626313,3.545256864272021,3.6044967375307264,3.2224233375463425,2.957918508368113,8
32,DENVER,TMIN,4,2,0,201812,200506,2,49.121428571428574,47.46360969543457,1.6578188759940018,4.868725095476423,2.55348286175465,4.364039263251319,5.73233339089077,3.2080393070210604,1.906699734859717,9
33,DENVER,TMIN,4,2,0,201812,200506,2,36.75,40.401269504002165,-3.6512695040021623,6.302311406816756,3.1161490040408224,5.0324313285621205,7.045048320801389,4.606033959464599,2.0224679239164502,10
34,DENVER,TMIN,4,2,0,201812,200506,2,26.900000000000002,31.070818628583634,-4.170818628583636,4.950762748718262,2.2712246781112473,4.2304029727846375,4.523548004092316,3.577835534202991,2.179776750592249,11
35,DENVER,TMIN,4,2,0,201812,200506,2,16.62857142857143,23.75836161204747,-7.12979018347604,7.982544040679932,3.1416381252286376,4.379382671758557,6.288501269421957,5.066244312094079,2.540885908079878,12
36,DENVER,TMAX,4,0,0,201812,200504,2,45.06923076923077,50.05868999774639,-4.989459228515626,6.294560359074519,4.531258952245799,3.1676034006415454,6.416083934956155,5.021166608731362,1.3891416106234198,1
37,DENVER,TMAX,4,0,0,201812,200504,2,45.47692307692308,50.265043405386116,-4.78812032846304,5.99375774676983,5.246769457827334,3.2657463815956485,5.406120946446687,3.891510641112747,1.14237109042939,2
38,DENVER,TMAX,4,0,0,201812,200504,2,56.47692307692308,53.4994251544659,2.977497922457182,3.920244246262771,4.020603985753435,3.240040033319453,3.5272594417120198,2.3231091969636517,0.9750386409986466,3
39,DENVER,TMAX,4,0,0,201812,200504,2,61.385714285714286,61.835413796561106,-0.4496995108468193,4.510845511300223,3.487969906110726,3.852243820130185,5.013772800990141,1.855469337778485,1.293258150936875,4
40,DENVER,TMAX,4,0,0,201812,200504,2,69.42142857142856,76.43139048985073,-7.009961918422154,7.6117622375488265,4.311911689446158,5.851483198131199,5.397925107333141,4.4341136079914145,1.7652871361394964,5
41,DENVER,TMAX,4,0,0,201812,200504,2,84.09285714285714,83.96087864467076,0.1319784981863817,4.026553126743862,4.053766394110787,5.494557101663731,6.056414257527543,4.386184893372828,0.9932869177152241,6
42,DENVER,TMAX,4,0,0,201812,200504,2,89.27142857142859,84.86653900146484,4.4048895699637285,5.230297197614397,3.0567525682881613,3.7744665895222207,5.4127278661678275,4.5533394783499075,1.711063319902095,7
43,DENVER,TMAX,4,0,0,201812,200504,2,86.78571428571429,81.27870123726981,5.507013048444475,5.731323351178849,2.2806399718760253,2.6156236441437732,3.3697776842858667,2.939492059460663,2.5130329301666743,8
44,DENVER,TMAX,4,0,0,201812,200504,2,79.57142857142857,75.75402232578823,3.817406245640347,4.699948011125838,3.5551541287433497,2.517615812519568,4.529660070844851,3.5245815088606918,1.322009634723528,9
45,DENVER,TMAX,4,0,0,201812,200504,2,65.74999999999999,67.73598289489746,-1.9859828948974598,4.319047273908342,5.0602143463265685,4.660619122965448,5.247654446120602,3.4199845397822415,0.8535304985733909,10
46,DENVER,TMAX,4,0,0,201812,200504,2,55.99999999999999,59.14003208705357,-3.1400320870535707,4.437490626743862,3.4474070523533165,3.3394705958478967,4.650897924357357,3.323109847605677,1.287196597139488,11
47,DENVER,TMAX,4,0,0,201812,200504,2,43.35000000000001,51.94709723336356,-8.59709723336356,8.59709723336356,3.6382053902354743,3.743089600960382,5.476987817355246,5.476987817355246,2.3630049189738385,12
48,DENVER,TMAX,4,1,0,201812,200505,2,45.06923076923077,50.0949351970966,-5.025704427865836,6.275314272367036,4.531258952245799,3.156461449332056,6.388708229402772,5.051426194783371,1.384894206775987,1
49,DENVER,TMAX,4,1,0,201812,200505,2,45.47692307692308,50.07410900409405,-4.5971859271709725,5.810923414963941,5.246769457827334,2.955582214966137,5.310978107629438,3.8106495422244433,1.1075240605998002,2
50,DENVER,TMAX,4,1,0,201812,200505,2,56.47692307692308,52.59103334867037,3.8858897282527045,4.200611877441407,4.020603985753435,2.9472057304601282,3.019642938875076,2.522133795645928,1.0447713558275846,3
51,DENVER,TMAX,4,1,0,201812,200505,2,61.53846153846154,59.04802087637094,2.490440662090595,3.7954554044283353,3.5813262118798166,2.981508188765761,4.304986916179072,3.105821371751571,1.0597904742210353,4
52,DENVER,TMAX,4,1,0,201812,200505,2,69.42142857142856,72.01252692086356,-2.5910983494349886,4.029175785609652,4.311911689446158,3.1816926883537375,4.601060435017725,3.304080305858819,0.9344291061135295,5
53,DENVER,TMAX,4,1,0,201812,200505,2,84.09285714285714,82.82787214006696,1.2649850027901763,4.140096609933036,4.053766394110787,3.638132241132245,4.9172956791002935,2.728402998542867,1.0212962976721272,6
54,DENVER,TMAX,4,1,0,201812,200505,2,89.27142857142859,85.51530184064593,3.756126730782646,4.605096108572823,3.0567525682881613,2.6799740292833314,4.4539337874723195,3.4918578949469223,1.5065321793944753,7
55,DENVER,TMAX,4,1,0,201812,200505,2,86.78571428571429,82.64597429547992,4.139739990234374,4.3149235316685255,2.2806399718760253,1.8978374866762913,3.2030022438764716,2.94349678629393,1.8919792623467546,8
56,DENVER,TMAX,4,1,0,201812,200505,2,79.57142857142857,76.91834259033203,2.6530859810965413,4.242093331473215,3.5551541287433497,2.048611339882398,4.438054520959735,2.8101655380395387,1.1932234659465184,9
57,DENVER,TMAX,4,1,0,201812,200505,2,65.74999999999999,69.25893919808524,-3.508939198085239,5.028555570329936,5.0602143463265685,3.8240032206231667,5.370331002099729,3.856003115472677,0.9937435899292261,10
58,DENVER,TMAX,4,1,0,201812,200505,2,55.99999999999999,60.60975129263742,-4.609751292637417,5.418057850428989,3.4474070523533165,3.6506349977987145,4.920001355339304,3.9341283748393314,1.5716327570689512,11
59,DENVER,TMAX,4,1,0,201812,200505,2,43.35000000000001,52.999479566301616,-9.649479566301618,9.818517521449497,3.6382053902354743,3.667520540565259,5.728338547537927,5.410165551556124,2.698725461679891,12
60,DENVER,TMAX,4,2,0,201812,200506,2,45.06923076923077,49.965432974008415,-4.896202204777645,6.378946744478666,4.531258952245799,2.9293923898906127,6.271763860683729,4.606916096889998,1.4077647761263146,1
61,DENVER,TMAX,4,2,0,201812,200506,2,45.47692307692308,50.66471745417668,-5.187794377253605,6.375692866398737,5.246769457827334,2.62232409195801,5.223478528697404,3.521901687291569,1.2151654303939792,2
62,DENVER,TMAX,4,2,0,201812,200506,2,56.47692307692308,53.53627689068134,2.940646186241737,3.4583677438589246,4.020603985753435,2.5651212738383204,3.4217490195057185,2.849453153113839,0.8601612484376149,3
63,DENVER,TMAX,4,2,0,201812,200506,2,61.53846153846154,60.20913754976713,1.329323988694411,3.566807673527644,3.5813262118798166,3.1081331192192874,4.294163266258156,2.563572809871451,0.9959460441486698,4
64,DENVER,TMAX,4,2,0,201812,200506,2,69.34615384615384,73.07196749173679,-3.7258136455829325,5.037497417743389,4.478395431516251,3.453995524363019,5.490160177777527,4.205861955590265,1.1248442650446888,5
65,DENVER,TMAX,4,2,0,201812,200506,2,84.09285714285714,84.20478766305106,-0.11193052019391965,4.0257933480399,4.053766394110787,2.9175926555419465,4.887127005191845,2.538463553875125,0.9930994923359359,6
66,DENVER,TMAX,4,2,0,201812,200506,2,89.27142857142859,87.15528651646206,2.116142054966519,3.1360905238560264,3.0567525682881613,2.111955872865523,3.7106242692315403,2.828364980229178,1.0259549812408584,7
67,DENVER,TMAX,4,2,0,201812,200506,2,86.78571428571429,84.36529650006976,2.4204177856445304,2.8355767386300212,2.2806399718760253,1.8468601226313557,2.839401043145601,2.390036258483864,1.2433250199931873,8
68,DENVER,TMAX,4,2,0,201812,200506,2,79.57142857142857,78.39218630109515,1.1792422703334273,3.7832723345075343,3.5551541287433497,2.7023801914491,4.968058633549033,3.2810102158449816,1.0641654897378017,9
69,DENVER,TMAX,4,2,0,201812,200506,2,65.74999999999999,70.4180611201695,-4.668061120169503,6.156410489763532,5.0602143463265685,4.321173150317869,5.851169621681384,4.109296030730248,1.2166303773737848,10
70,DENVER,TMAX,4,2,0,201812,200506,2,55.99999999999999,61.00355502537319,-5.003555025373186,5.4590388161795484,3.4474070523533165,3.63119422632158,4.590739445338363,3.9928394162373704,1.583520232243252,11
71,DENVER,TMAX,4,2,0,201812,200506,2,43.35000000000001,52.96312740870884,-9.613127408708845,9.613127408708845,3.6382053902354743,3.3554834369448616,5.439315560019229,5.439315560019229,2.642271773470892,12
