,City,Var,Period,Phase,Dtype,Ttype,Timer
0,DENVER,TMIN,34,0,0,1,75.24453189999986
1,DENVER,TMIN,35,0,0,1,72.55363249999937
2,DENVER,TMIN,36,0,0,1,74.32149500000014
