,City,Var,Period,Phase,Dtype,Ttype,Timer
0,DENVER,TMIN,34,0,0,2,48.693799800003035
1,DENVER,TMIN,35,0,0,2,53.51878339999894
2,DENVER,TMIN,36,0,0,2,50.89265119999982
