,City,Var,Period,Phase,Dtype,Ttype,Timer
0,DENVER,TMIN,0,4,0,2,47.71566200000052
1,DENVER,TMIN,1,4,0,2,55.28397700000096
2,DENVER,TMIN,2,4,0,2,44.903869300000224
3,DENVER,TMAX,0,4,0,2,45.65453710000111
4,DENVER,TMAX,1,4,0,2,44.96636790000048
5,DENVER,TMAX,2,4,0,2,43.76082089999909
