,City,Var,Phase,Period,Dtype,End,Start,Ttype,Mean Obs,Mean Pred,Mean O-P,Mean abs(O-P),StdD Obs,StdD Pred,StdD O-P,StdD abs(O-P),abs(O-P)/Std,Month
0,DENVER,TMIN,4,0,0,201812,200504,2,17.692307692307693,22.020600392268253,-4.328292699960562,5.747416129479041,3.8928270657842696,3.579850417666246,5.932303015459141,4.43869219394891,1.4764118807114635,1
1,DENVER,TMIN,4,0,0,201812,200504,2,18.792307692307695,22.36250246488131,-3.570194772573618,4.206046177790715,4.060882814212843,3.4711397937542428,3.8006164637367,3.0146487839986005,1.035746750206583,2
2,DENVER,TMIN,4,0,0,201812,200504,2,28.069230769230767,25.748142829308144,2.321087939922626,3.363854452279898,2.7499650347427487,3.622519937049842,3.1282399816062743,1.834069846537631,1.2232353538249903,3
3,DENVER,TMIN,4,0,0,201812,200504,2,33.72857142857143,34.34459522792271,-0.6160237993512838,3.690270015171597,2.3975720319422416,4.155209383701401,4.232218299032659,1.9117295433428094,1.539169612427518,4
4,DENVER,TMIN,4,0,0,201812,200504,2,42.95,48.440705708095,-5.490705708095006,6.085018866402763,2.1827117925257027,4.700359061203791,4.029442496477651,2.9711278974551822,2.7878251664923406,5
5,DENVER,TMIN,4,0,0,201812,200504,2,53.90000000000001,55.496176310947966,-1.5961763109479636,4.546405737740654,2.3713027902562183,4.504741566128229,5.36674931574418,3.047288938903315,1.9172607380305984,6
6,DENVER,TMIN,4,0,0,201812,200504,2,59.81428571428571,56.6293934413365,3.184892272949219,3.404133714948382,1.6166713870253206,3.2481136316682577,3.3097228740180884,3.0657064151549447,2.1056435725085705,7
7,DENVER,TMIN,4,0,0,201812,200504,2,57.199999999999996,53.76813234601702,3.4318676539829798,4.075809151785713,1.4837582220626313,2.663148019830652,3.390728781719679,2.508117232305038,2.74694966550532,8
8,DENVER,TMIN,4,0,0,201812,200504,2,49.121428571428574,48.8328857421875,0.28854282924107216,3.9823232378278455,2.55348286175465,3.2128984473377997,4.731315719918986,2.3229714070372105,1.559565289226713,9
9,DENVER,TMIN,4,0,0,201812,200504,2,36.75,40.909215790884836,-4.1592157908848355,5.94075412750244,3.1161490040408224,5.369282934635293,5.83377092200339,3.828222229495831,1.9064409692215778,10
10,DENVER,TMIN,4,0,0,201812,200504,2,26.900000000000002,31.682557378496444,-4.782557378496443,5.418125997270857,2.2712246781112473,4.446708885661767,4.8436073977899055,4.059382718320082,2.38555262695392,11
11,DENVER,TMIN,4,0,0,201812,200504,2,16.62857142857143,24.06890446799142,-7.4403330394199925,7.4403330394199925,3.1416381252286376,4.171386958981535,5.690690676300823,5.690690676300823,2.36829728404143,12
12,DENVER,TMIN,4,1,0,201812,200505,2,17.692307692307693,22.13990328862117,-4.447595596313476,5.967077255249023,3.8928270657842696,4.20171440197322,6.400659248807801,4.8810646795317165,1.5328390278870156,1
13,DENVER,TMIN,4,1,0,201812,200505,2,18.792307692307695,22.382308373084435,-3.590000680776743,4.39228762113131,4.060882814212843,3.742774866636545,4.022984418785968,3.040829520070413,1.0816090545037573,2
14,DENVER,TMIN,4,1,0,201812,200505,2,28.069230769230767,25.258456450242264,2.810774318988506,3.516678707416241,2.7499650347427487,3.707334323410216,2.807865091087317,1.7450830274215807,1.2788085168309116,3
15,DENVER,TMIN,4,1,0,201812,200505,2,33.76153846153846,32.2968268761268,1.4647115854116586,3.049041865422176,2.492167216680581,3.3593143231054117,3.281606056304596,1.7383101998959103,1.2234499535241135,4
16,DENVER,TMIN,4,1,0,201812,200505,2,42.95,45.10255868094308,-2.1525586809430806,3.0125289916992193,2.1827117925257027,3.232550041102065,3.0803112683659237,2.169058975637885,1.3801771731911991,5
17,DENVER,TMIN,4,1,0,201812,200505,2,53.90000000000001,54.65018926348005,-0.7501892634800507,3.7869273049490806,2.3713027902562183,3.472453184018751,4.577225309651214,2.4724700700071827,1.5969817606210908,6
18,DENVER,TMIN,4,1,0,201812,200505,2,59.81428571428571,57.128152302333284,2.686133411952427,3.0346776144845147,1.6166713870253206,2.9385919821024515,2.899496925700018,2.5019483830564284,1.8771146930906775,7
19,DENVER,TMIN,4,1,0,201812,200505,2,57.199999999999996,54.89523560660226,2.3047643933977398,2.8885699135916565,1.4837582220626313,2.2203883973272944,2.5969248480109863,1.8651805717483902,1.9467928606158897,8
20,DENVER,TMIN,4,1,0,201812,200505,2,49.121428571428574,49.95753479003906,-0.8361062186104904,3.565820966448102,2.55348286175465,2.6669387771553166,4.258983740437567,2.280050180513678,1.3964538473533417,9
21,DENVER,TMIN,4,1,0,201812,200505,2,36.75,42.73108972821917,-5.981089728219168,6.91917610168457,3.1161490040408224,4.740948638222326,5.590000666970473,4.267980126565888,2.220425304666826,10
22,DENVER,TMIN,4,1,0,201812,200505,2,26.900000000000002,33.437756947108674,-6.537756947108678,7.003586741856166,2.2712246781112473,4.949662114832486,5.220185659835259,4.52295801170706,3.0836168739062644,11
23,DENVER,TMIN,4,1,0,201812,200505,2,16.62857142857143,24.909316744123185,-8.280745315551759,8.850583485194615,3.1416381252286376,4.97630855447083,6.207361414057039,5.293233516323333,2.817187445657988,12
24,DENVER,TMIN,4,2,0,201812,200506,2,17.692307692307693,21.68845096001258,-3.99614326770489,5.553572801443247,3.8928270657842696,3.570760419572963,5.744031713991144,4.108706974140814,1.426616879608135,1
25,DENVER,TMIN,4,2,0,201812,200506,2,18.792307692307695,23.118598057673527,-4.3262903653658356,4.901317302997295,4.060882814212843,2.9107232773705767,3.6436370937030116,2.7436820837100426,1.20695856719701,2
26,DENVER,TMIN,4,2,0,201812,200506,2,28.069230769230767,26.39125046363244,1.677980305598332,2.4314653543325573,2.7499650347427487,2.8560010477577475,2.4155547883770803,1.5749492850128406,0.8841804617926765,3
27,DENVER,TMIN,4,2,0,201812,200506,2,33.76153846153846,33.303061118492714,0.4584773430457481,2.3777466113750756,2.492167216680581,3.1845951214234796,3.0099256655971356,1.7783565209998566,0.9540879100970172,4
28,DENVER,TMIN,4,2,0,201812,200506,2,42.95384615384616,44.76835192166842,-1.8145057678222658,3.5635289705716646,2.2717890837455923,3.9972895853555173,4.1048812816212825,2.5806750728587593,1.5686002701871986,5
29,DENVER,TMIN,4,2,0,201812,200506,2,53.90000000000001,53.248914991106304,0.6510850088936938,4.124481528145927,2.3713027902562183,4.157767358278075,5.3850770303192705,3.337013905496334,1.73933145319678,6
30,DENVER,TMIN,4,2,0,201812,200506,2,59.81428571428571,55.70323508126395,4.1110506330217635,4.1528909955705915,1.6166713870253206,3.6980779450357617,3.6104093024497965,3.5584675927480043,2.568791053580729,7
31,DENVER,TMIN,4,2,0,201812,200506,2,57.199999999999996,53.11830357142857,4.081696428571428,4.3945753914969305,1.4837582220626313,3.538135615719859,3.7059809111429574,3.2982182692070006,2.9617867157547115,8
32,DENVER,TMIN,4,2,0,201812,200506,2,49.121428571428574,47.66594369070871,1.4554848807198668,4.948963165283203,2.55348286175465,4.418608325912929,5.729309244298396,2.954678102887513,1.9381227261821041,9
33,DENVER,TMIN,4,2,0,201812,200506,2,36.75,40.983523505074636,-4.233523505074637,6.369903727940151,3.1161490040408224,4.838782084984797,6.792730531720742,4.663228608382952,2.044158902440181,10
34,DENVER,TMIN,4,2,0,201812,200506,2,26.900000000000002,31.491061483110702,-4.5910614831107,4.919358689444406,2.2712246781112473,3.9568191729550692,4.334763789527723,3.927818744947339,2.165949822954262,11
35,DENVER,TMIN,4,2,0,201812,200506,2,16.62857142857143,23.983413560049875,-7.354842131478447,7.794402830941337,3.1416381252286376,3.9064245547912035,5.948441557184478,5.3115640352108375,2.480999567820717,12
36,DENVER,TMIN,4,3,0,201812,200507,2,17.692307692307693,20.137100733243503,-2.444793040935809,4.889225431588979,3.8928270657842696,3.7620973234018247,5.855473423069872,3.8555281533661048,1.2559575210937273,1
37,DENVER,TMIN,4,3,0,201812,200507,2,18.792307692307695,21.762683354891262,-2.9703756625835713,4.709502102778507,4.060882814212843,3.1179407380151436,4.716030840077824,2.787767063217122,1.1597237148276074,2
38,DENVER,TMIN,4,3,0,201812,200507,2,28.069230769230767,26.644645104041466,1.4245856651893025,2.7900128878079924,2.7499650347427487,2.853586311752293,3.0235853115473335,1.7052213658281867,1.0145630408238955,3
39,DENVER,TMIN,4,3,0,201812,200507,2,33.76153846153846,33.35594969529372,0.4055887662447415,2.5012999901404758,2.492167216680581,3.3208396727363594,3.072528151309146,1.6854563865908792,1.0036645909627442,4
40,DENVER,TMIN,4,3,0,201812,200507,2,42.95384615384616,43.9105350787823,-0.956688924936148,3.2418236952561603,2.2717890837455923,3.6019848788896627,4.173796638065357,2.650829544292589,1.4269914924986047,5
41,DENVER,TMIN,4,3,0,201812,200507,2,54.07692307692308,53.538028717041016,0.5388943598820608,3.8020744323730473,2.3700048685441693,3.5493904303544888,5.053725648807796,3.1928565846865555,1.6042475198409867,6
42,DENVER,TMIN,4,3,0,201812,200507,2,59.81428571428571,56.921325956072124,2.892959758213588,3.144812611171177,1.6166713870253206,2.841530313266507,3.0117327307174717,2.7263404576357706,1.9452392343985503,7
43,DENVER,TMIN,4,3,0,201812,200507,2,57.199999999999996,53.71293095179966,3.487069048200335,3.645252227783203,1.4837582220626313,2.4605099042639704,2.5277080037684185,2.274710720047908,2.4567696903581724,8
44,DENVER,TMIN,4,3,0,201812,200507,2,49.121428571428574,46.32220622471401,2.7992223467145654,4.154922703334263,2.55348286175465,2.898455477618518,4.2617627847614825,2.8301368476807607,1.6271590326943366,9
